t,Pi_x,Pi_y,Pi_z,omega_x,omega_y,omega_z, x, y, z, P_x, P_y, P_z, v_x, v_y, v_z, SO3_err
8332.9,13.2446,-42,-13.9132,0.441487,-0.5,-0.463773,-6.54726e+06,2.00938e+06,0,-445398,-1.46863e+06,0,-2226.99,-7343.17,0,1.01364e-13
8333,14.4426,-42,-12.6652,0.48142,-0.5,-0.422174,-6.54749e+06,2.00865e+06,0,-445235,-1.46868e+06,0,-2226.18,-7343.42,0,1.01351e-13
8333.1,15.5235,-42,-11.3145,0.51745,-0.5,-0.37715,-6.54771e+06,2.00792e+06,0,-445073,-1.46873e+06,0,-2225.36,-7343.67,0,1.01171e-13
8333.2,16.4785,-42,-9.87202,0.549282,-0.5,-0.329067,-6.54793e+06,2.00718e+06,0,-444910,-1.46878e+06,0,-2224.55,-7343.92,0,1.01539e-13
8333.3,17.2998,-42,-8.34948,0.57666,-0.5,-0.278316,-6.54815e+06,2.00645e+06,0,-444748,-1.46883e+06,0,-2223.74,-7344.17,0,1.01776e-13
8333.4,17.9808,-42,-6.75922,0.599361,-0.5,-0.225307,-6.54838e+06,2.00571e+06,0,-444585,-1.46888e+06,0,-2222.93,-7344.41,0,1.01868e-13
8333.5,18.516,-42,-5.11415,0.6172,-0.5,-0.170472,-6.5486e+06,2.00498e+06,0,-444423,-1.46893e+06,0,-2222.11,-7344.66,0,1.02014e-13
8333.6,18.901,-42,-3.42759,0.630035,-0.5,-0.114253,-6.54882e+06,2.00424e+06,0,-444260,-1.46898e+06,0,-2221.3,-7344.91,0,1.01946e-13
8333.7,19.1328,-42,-1.71324,0.637759,-0.5,-0.057108,-6.54904e+06,2.00351e+06,0,-444098,-1.46903e+06,0,-2220.49,-7345.16,0,1.01979e-13
8333.8,19.2093,-42,0.0150075,0.640311,-0.5,0.00050025,-6.54927e+06,2.00278e+06,0,-443935,-1.46908e+06,0,-2219.68,-7345.41,0,1.02154e-13
8333.9,19.1301,-42,1.74313,0.63767,-0.5,0.0581045,-6.54949e+06,2.00204e+06,0,-443772,-1.46913e+06,0,-2218.86,-7345.66,0,1.01929e-13
8334,18.8957,-42,3.45712,0.629857,-0.5,0.115237,-6.54971e+06,2.00131e+06,0,-443610,-1.46918e+06,0,-2218.05,-7345.91,0,1.02076e-13
8334.1,18.5081,-42,5.14308,0.616935,-0.5,0.171436,-6.54993e+06,2.00057e+06,0,-443447,-1.46923e+06,0,-2217.24,-7346.15,0,1.02176e-13
8334.2,17.9703,-42,6.78732,0.59901,-0.5,0.226244,-6.55015e+06,1.99984e+06,0,-443285,-1.46928e+06,0,-2216.42,-7346.4,0,1.02112e-13
8334.3,17.2868,-42,8.37651,0.576227,-0.5,0.279217,-6.55037e+06,1.9991e+06,0,-443122,-1.46933e+06,0,-2215.61,-7346.65,0,1.02226e-13
8334.4,16.4631,-42,9.89777,0.548771,-0.5,0.329926,-6.5506e+06,1.99837e+06,0,-442960,-1.46938e+06,0,-2214.8,-7346.9,0,1.02425e-13
8334.5,15.5059,-42,11.3388,0.516864,-0.5,0.377958,-6.55082e+06,1.99763e+06,0,-442797,-1.46943e+06,0,-2213.99,-7347.15,0,1.02456e-13
8334.6,14.4229,-42,12.6878,0.480764,-0.5,0.422926,-6.55104e+06,1.9969e+06,0,-442635,-1.46948e+06,0,-2213.17,-7347.39,0,1.02363e-13
8334.7,13.223,-42,13.9339,0.440766,-0.5,0.464463,-6.55126e+06,1.99616e+06,0,-442472,-1.46953e+06,0,-2212.36,-7347.64,0,1.02328e-13
8334.8,11.9158,-42,15.067,0.397193,-0.5,0.502234,-6.55148e+06,1.99543e+06,0,-442309,-1.46958e+06,0,-2211.55,-7347.89,0,1.0225e-13
8334.9,10.512,-42,16.0779,0.350398,-0.5,0.535931,-6.5517e+06,1.99469e+06,0,-442147,-1.46963e+06,0,-2210.73,-7348.14,0,1.02468e-13
8335,9.02286,-42,16.9584,0.300762,-0.5,0.565282,-6.55192e+06,1.99396e+06,0,-441984,-1.46968e+06,0,-2209.92,-7348.38,0,1.02332e-13
8335.1,7.46059,-42,17.7014,0.248686,-0.5,0.590048,-6.55215e+06,1.99322e+06,0,-441822,-1.46973e+06,0,-2209.11,-7348.63,0,1.02547e-13
8335.2,5.83781,-42,18.3008,0.194594,-0.5,0.610028,-6.55237e+06,1.99249e+06,0,-441659,-1.46978e+06,0,-2208.29,-7348.88,0,1.02615e-13
8335.3,4.16769,-42,18.7518,0.138923,-0.5,0.625061,-6.55259e+06,1.99175e+06,0,-441496,-1.46983e+06,0,-2207.48,-7349.13,0,1.025e-13
8335.4,2.46376,-42,19.0507,0.0821255,-0.5,0.635025,-6.55281e+06,1.99102e+06,0,-441334,-1.46987e+06,0,-2206.67,-7349.37,0,1.0227e-13
8335.5,0.739858,-42,19.1951,0.0246619,-0.5,0.639838,-6.55303e+06,1.99028e+06,0,-441171,-1.46992e+06,0,-2205.86,-7349.62,0,1.02176e-13
8335.6,-0.990048,-42,19.1839,-0.0330016,-0.5,0.639462,-6.55325e+06,1.98955e+06,0,-441008,-1.46997e+06,0,-2205.04,-7349.87,0,1.02465e-13
8335.7,-2.71192,-42,19.017,-0.0903975,-0.5,0.6339,-6.55347e+06,1.98882e+06,0,-440846,-1.47002e+06,0,-2204.23,-7350.11,0,1.02426e-13
8335.8,-4.4118,-42,18.6959,-0.14706,-0.5,0.623196,-6.55369e+06,1.98808e+06,0,-440683,-1.47007e+06,0,-2203.42,-7350.36,0,1.02431e-13
8335.9,-6.0759,-42,18.2232,-0.20253,-0.5,0.607439,-6.55391e+06,1.98735e+06,0,-440521,-1.47012e+06,0,-2202.6,-7350.61,0,1.02477e-13
8336,-7.69072,-42,17.6026,-0.256357,-0.5,0.586754,-6.55413e+06,1.98661e+06,0,-440358,-1.47017e+06,0,-2201.79,-7350.85,0,1.02555e-13
8336.1,-9.24317,-42,16.8393,-0.308106,-0.5,0.561311,-6.55435e+06,1.98587e+06,0,-440195,-1.47022e+06,0,-2200.98,-7351.1,0,1.02298e-13
8336.2,-10.7206,-42,15.9395,-0.357355,-0.5,0.531316,-6.55457e+06,1.98514e+06,0,-440033,-1.47027e+06,0,-2200.16,-7351.35,0,1.02467e-13
8336.3,-12.1112,-42,14.9103,-0.403706,-0.5,0.497011,-6.55479e+06,1.9844e+06,0,-439870,-1.47032e+06,0,-2199.35,-7351.59,0,1.02425e-13
8336.4,-13.4035,-42,13.7603,-0.446783,-0.5,0.458676,-6.55501e+06,1.98367e+06,0,-439707,-1.47037e+06,0,-2198.54,-7351.84,0,1.02586e-13
8336.5,-14.5871,-42,12.4986,-0.486236,-0.5,0.41662,-6.55523e+06,1.98293e+06,0,-439545,-1.47042e+06,0,-2197.72,-7352.09,0,1.02464e-13
8336.6,-15.6524,-42,11.1356,-0.521746,-0.5,0.371186,-6.55545e+06,1.9822e+06,0,-439382,-1.47047e+06,0,-2196.91,-7352.33,0,1.02547e-13
8336.7,-16.5907,-42,9.68223,-0.553024,-0.5,0.322741,-6.55567e+06,1.98146e+06,0,-439219,-1.47052e+06,0,-2196.1,-7352.58,0,1.02433e-13
8336.8,-17.3945,-42,8.15036,-0.579817,-0.5,0.271679,-6.55589e+06,1.98073e+06,0,-439056,-1.47056e+06,0,-2195.28,-7352.82,0,1.0249e-13
8336.9,-18.0572,-42,6.55238,-0.601907,-0.5,0.218413,-6.55611e+06,1.97999e+06,0,-438894,-1.47061e+06,0,-2194.47,-7353.07,0,1.02776e-13
8337,-18.5735,-42,4.90127,-0.619116,-0.5,0.163376,-6.55633e+06,1.97926e+06,0,-438731,-1.47066e+06,0,-2193.66,-7353.31,0,1.02577e-13
8337.1,-18.9391,-42,3.2104,-0.631304,-0.5,0.107013,-6.55655e+06,1.97852e+06,0,-438568,-1.47071e+06,0,-2192.84,-7353.56,0,1.02539e-13
8337.2,-19.1511,-42,1.4935,-0.638371,-0.5,0.0497832,-6.55677e+06,1.97779e+06,0,-438406,-1.47076e+06,0,-2192.03,-7353.81,0,1.02582e-13
8337.3,-19.2078,-42,-0.235521,-0.640261,-0.5,-0.00785069,-6.55699e+06,1.97705e+06,0,-438243,-1.47081e+06,0,-2191.21,-7354.05,0,1.02684e-13
8337.4,-19.1088,-42,-1.96263,-0.636959,-0.5,-0.0654209,-6.55721e+06,1.97632e+06,0,-438080,-1.47086e+06,0,-2190.4,-7354.3,0,1.02558e-13
8337.5,-18.8547,-42,-3.67382,-0.62849,-0.5,-0.122461,-6.55743e+06,1.97558e+06,0,-437917,-1.47091e+06,0,-2189.59,-7354.54,0,1.0259e-13
8337.6,-18.4477,-42,-5.35521,-0.614925,-0.5,-0.178507,-6.55764e+06,1.97485e+06,0,-437755,-1.47096e+06,0,-2188.77,-7354.79,0,1.02816e-13
8337.7,-17.8912,-42,-6.99317,-0.596372,-0.5,-0.233106,-6.55786e+06,1.97411e+06,0,-437592,-1.47101e+06,0,-2187.96,-7355.03,0,1.02691e-13
8337.8,-17.1895,-42,-8.57441,-0.572982,-0.5,-0.285814,-6.55808e+06,1.97337e+06,0,-437429,-1.47106e+06,0,-2187.15,-7355.28,0,1.0256e-13
8337.9,-16.3484,-42,-10.0861,-0.544945,-0.5,-0.336204,-6.5583e+06,1.97264e+06,0,-437266,-1.4711e+06,0,-2186.33,-7355.52,0,1.02474e-13
8338,-15.3747,-42,-11.516,-0.512489,-0.5,-0.383867,-6.55852e+06,1.9719e+06,0,-437104,-1.47115e+06,0,-2185.52,-7355.77,0,1.02556e-13
8338.1,-14.2763,-42,-12.8525,-0.475876,-0.5,-0.428417,-6.55874e+06,1.97117e+06,0,-436941,-1.4712e+06,0,-2184.7,-7356.01,0,1.02497e-13
8338.2,-13.0621,-42,-14.0848,-0.435403,-0.5,-0.469493,-6.55896e+06,1.97043e+06,0,-436778,-1.47125e+06,0,-2183.89,-7356.26,0,1.02475e-13
8338.3,-11.742,-42,-15.2028,-0.391399,-0.5,-0.506761,-6.55918e+06,1.9697e+06,0,-436615,-1.4713e+06,0,-2183.08,-7356.5,0,1.02549e-13
8338.4,-10.3266,-42,-16.1976,-0.344221,-0.5,-0.539918,-6.55939e+06,1.96896e+06,0,-436452,-1.47135e+06,0,-2182.26,-7356.74,0,1.02779e-13
8338.5,-8.82753,-42,-17.0609,-0.294251,-0.5,-0.568697,-6.55961e+06,1.96823e+06,0,-436290,-1.4714e+06,0,-2181.45,-7356.99,0,1.02518e-13
8338.6,-7.25684,-42,-17.7859,-0.241895,-0.5,-0.592864,-6.55983e+06,1.96749e+06,0,-436127,-1.47145e+06,0,-2180.63,-7357.23,0,1.02524e-13
8338.7,-5.62729,-42,-18.3667,-0.187576,-0.5,-0.612222,-6.56005e+06,1.96675e+06,0,-435964,-1.4715e+06,0,-2179.82,-7357.48,0,1.02361e-13
8338.8,-3.9521,-42,-18.7984,-0.131737,-0.5,-0.626615,-6.56027e+06,1.96602e+06,0,-435801,-1.47154e+06,0,-2179.01,-7357.72,0,1.02263e-13
8338.9,-2.24486,-42,-19.0778,-0.0748285,-0.5,-0.635926,-6.56048e+06,1.96528e+06,0,-435638,-1.47159e+06,0,-2178.19,-7357.97,0,1.0238e-13
8339,-0.519405,-42,-19.2024,-0.0173135,-0.5,-0.640079,-6.5607e+06,1.96455e+06,0,-435476,-1.47164e+06,0,-2177.38,-7358.21,0,1.02443e-13
8339.1,1.21026,-42,-19.1712,0.040342,-0.5,-0.639041,-6.56092e+06,1.96381e+06,0,-435313,-1.47169e+06,0,-2176.56,-7358.45,0,1.02304e-13
8339.2,2.93011,-42,-18.9846,0.0976702,-0.5,-0.63282,-6.56114e+06,1.96308e+06,0,-435150,-1.47174e+06,0,-2175.75,-7358.7,0,1.02283e-13
8339.3,4.62619,-42,-18.644,0.154206,-0.5,-0.621467,-6.56136e+06,1.96234e+06,0,-434987,-1.47179e+06,0,-2174.94,-7358.94,0,1.02192e-13
8339.4,6.28476,-42,-18.1522,0.209492,-0.5,-0.605074,-6.56157e+06,1.9616e+06,0,-434824,-1.47184e+06,0,-2174.12,-7359.18,0,1.01939e-13
8339.5,7.89235,-42,-17.5132,0.263078,-0.5,-0.583773,-6.56179e+06,1.96087e+06,0,-434661,-1.47189e+06,0,-2173.31,-7359.43,0,1.02202e-13
8339.6,9.43593,-42,-16.7321,0.314531,-0.5,-0.557737,-6.56201e+06,1.96013e+06,0,-434499,-1.47193e+06,0,-2172.49,-7359.67,0,1.02352e-13
8339.7,10.903,-42,-15.8154,0.363433,-0.5,-0.527179,-6.56223e+06,1.9594e+06,0,-434336,-1.47198e+06,0,-2171.68,-7359.91,0,1.02479e-13
8339.8,12.2816,-42,-14.7703,0.409387,-0.5,-0.492344,-6.56244e+06,1.95866e+06,0,-434173,-1.47203e+06,0,-2170.86,-7360.16,0,1.02761e-13
8339.9,13.5606,-42,-13.6055,0.452021,-0.5,-0.453517,-6.56266e+06,1.95792e+06,0,-434010,-1.47208e+06,0,-2170.05,-7360.4,0,1.02752e-13
8340,14.7297,-42,-12.3303,0.490989,-0.5,-0.411011,-6.56288e+06,1.95719e+06,0,-433847,-1.47213e+06,0,-2169.24,-7360.64,0,1.02956e-13
8340.1,15.7792,-42,-10.9552,0.525974,-0.5,-0.365172,-6.56309e+06,1.95645e+06,0,-433684,-1.47218e+06,0,-2168.42,-7360.89,0,1.03115e-13
8340.2,16.7008,-42,-9.49114,0.556694,-0.5,-0.316371,-6.56331e+06,1.95572e+06,0,-433521,-1.47223e+06,0,-2167.61,-7361.13,0,1.02843e-13
8340.3,17.487,-42,-7.95014,0.582899,-0.5,-0.265005,-6.56353e+06,1.95498e+06,0,-433358,-1.47227e+06,0,-2166.79,-7361.37,0,1.03059e-13
8340.4,18.1313,-42,-6.34467,0.604377,-0.5,-0.211489,-6.56374e+06,1.95424e+06,0,-433195,-1.47232e+06,0,-2165.98,-7361.61,0,1.02936e-13
8340.5,18.6286,-42,-4.68774,0.620952,-0.5,-0.156258,-6.56396e+06,1.95351e+06,0,-433033,-1.47237e+06,0,-2165.16,-7361.86,0,1.03153e-13
8340.6,18.9748,-42,-2.99279,0.632492,-0.5,-0.0997595,-6.56418e+06,1.95277e+06,0,-432870,-1.47242e+06,0,-2164.35,-7362.1,0,1.03209e-13
8340.7,19.167,-42,-1.27356,0.638902,-0.5,-0.0424521,-6.56439e+06,1.95204e+06,0,-432707,-1.47247e+06,0,-2163.53,-7362.34,0,1.03092e-13
8340.8,19.2039,-42,0.45599,0.64013,-0.5,0.0151997,-6.56461e+06,1.9513e+06,0,-432544,-1.47252e+06,0,-2162.72,-7362.58,0,1.03213e-13
8340.9,19.085,-42,2.18184,0.636166,-0.5,0.0727281,-6.56483e+06,1.95056e+06,0,-432381,-1.47256e+06,0,-2161.9,-7362.82,0,1.03136e-13
8341,18.8113,-42,3.89,0.627043,-0.5,0.129667,-6.56504e+06,1.94983e+06,0,-432218,-1.47261e+06,0,-2161.09,-7363.07,0,1.03107e-13
8341.1,18.385,-42,5.56661,0.612834,-0.5,0.185554,-6.56526e+06,1.94909e+06,0,-432055,-1.47266e+06,0,-2160.28,-7363.31,0,1.02971e-13
8341.2,17.8097,-42,7.19807,0.593656,-0.5,0.239936,-6.56547e+06,1.94835e+06,0,-431892,-1.47271e+06,0,-2159.46,-7363.55,0,1.03124e-13
8341.3,17.0899,-42,8.77116,0.569662,-0.5,0.292372,-6.56569e+06,1.94762e+06,0,-431729,-1.47276e+06,0,-2158.65,-7363.79,0,1.03042e-13
8341.4,16.2315,-42,10.2731,0.541048,-0.5,0.342437,-6.56591e+06,1.94688e+06,0,-431566,-1.47281e+06,0,-2157.83,-7364.03,0,1.03178e-13
8341.5,15.2414,-42,11.6917,0.508047,-0.5,0.389724,-6.56612e+06,1.94614e+06,0,-431403,-1.47286e+06,0,-2157.02,-7364.28,0,1.0323e-13
8341.6,14.1277,-42,13.0155,0.470924,-0.5,0.433851,-6.56634e+06,1.94541e+06,0,-431240,-1.4729e+06,0,-2156.2,-7364.52,0,1.03201e-13
8341.7,12.8995,-42,14.2338,0.429983,-0.5,0.474459,-6.56655e+06,1.94467e+06,0,-431077,-1.47295e+06,0,-2155.39,-7364.76,0,1.03137e-13
8341.8,11.5666,-42,15.3366,0.385554,-0.5,0.51122,-6.56677e+06,1.94394e+06,0,-430914,-1.473e+06,0,-2154.57,-7365,0,1.02813e-13
8341.9,10.14,-42,16.315,0.337998,-0.5,0.543834,-6.56698e+06,1.9432e+06,0,-430751,-1.47305e+06,0,-2153.76,-7365.24,0,1.02868e-13
8342,8.63104,-42,17.1611,0.287701,-0.5,0.572037,-6.5672e+06,1.94246e+06,0,-430588,-1.4731e+06,0,-2152.94,-7365.48,0,1.03102e-13
8342.1,7.05212,-42,17.868,0.235071,-0.5,0.595601,-6.56742e+06,1.94173e+06,0,-430425,-1.47314e+06,0,-2152.13,-7365.72,0,1.03046e-13
8342.2,5.41602,-42,18.43,0.180534,-0.5,0.614334,-6.56763e+06,1.94099e+06,0,-430262,-1.47319e+06,0,-2151.31,-7365.96,0,1.03075e-13
8342.3,3.73598,-42,18.8426,0.124533,-0.5,0.628085,-6.56785e+06,1.94025e+06,0,-430099,-1.47324e+06,0,-2150.5,-7366.2,0,1.03007e-13
8342.4,2.02564,-42,19.1023,0.0675215,-0.5,0.636742,-6.56806e+06,1.93952e+06,0,-429936,-1.47329e+06,0,-2149.68,-7366.44,0,1.02605e-13
8342.5,0.298879,-42,19.2071,0.00996264,-0.5,0.640235,-6.56828e+06,1.93878e+06,0,-429773,-1.47334e+06,0,-2148.87,-7366.69,0,1.02604e-13
8342.6,-1.43031,-42,19.1561,-0.047677,-0.5,0.638535,-6.56849e+06,1.93804e+06,0,-429610,-1.47339e+06,0,-2148.05,-7366.93,0,1.0252e-13
8342.7,-3.1479,-42,18.9497,-0.10493,-0.5,0.631657,-6.56871e+06,1.93731e+06,0,-429447,-1.47343e+06,0,-2147.24,-7367.17,0,1.02518e-13
8342.8,-4.83996,-42,18.5897,-0.161332,-0.5,0.619655,-6.56892e+06,1.93657e+06,0,-429284,-1.47348e+06,0,-2146.42,-7367.41,0,1.02573e-13
8342.9,-6.49277,-42,18.0788,-0.216426,-0.5,0.602628,-6.56914e+06,1.93583e+06,0,-429121,-1.47353e+06,0,-2145.61,-7367.65,0,1.02369e-13
8343,-8.09292,-42,17.4214,-0.269764,-0.5,0.580714,-6.56935e+06,1.9351e+06,0,-428958,-1.47358e+06,0,-2144.79,-7367.89,0,1.02238e-13
8343.1,-9.62743,-42,16.6227,-0.320914,-0.5,0.554089,-6.56956e+06,1.93436e+06,0,-428795,-1.47363e+06,0,-2143.98,-7368.13,0,1.02253e-13
8343.2,-11.0839,-42,15.6891,-0.369462,-0.5,0.522971,-6.56978e+06,1.93362e+06,0,-428632,-1.47367e+06,0,-2143.16,-7368.37,0,1.02359e-13
8343.3,-12.4504,-42,14.6283,-0.415014,-0.5,0.487611,-6.56999e+06,1.93289e+06,0,-428469,-1.47372e+06,0,-2142.34,-7368.61,0,1.02292e-13
8343.4,-13.716,-42,13.4489,-0.457199,-0.5,0.448297,-6.57021e+06,1.93215e+06,0,-428306,-1.47377e+06,0,-2141.53,-7368.85,0,1.02149e-13
8343.5,-14.8703,-42,12.1604,-0.495676,-0.5,0.405347,-6.57042e+06,1.93141e+06,0,-428143,-1.47382e+06,0,-2140.71,-7369.09,0,1.01918e-13
8343.6,-15.904,-42,10.7733,-0.530134,-0.5,0.359109,-6.57064e+06,1.93067e+06,0,-427980,-1.47387e+06,0,-2139.9,-7369.33,0,1.01985e-13
8343.7,-16.8087,-42,9.29876,-0.560291,-0.5,0.309959,-6.57085e+06,1.92994e+06,0,-427817,-1.47391e+06,0,-2139.08,-7369.57,0,1.0225e-13
8343.8,-17.5771,-42,7.74884,-0.585905,-0.5,0.258295,-6.57106e+06,1.9292e+06,0,-427654,-1.47396e+06,0,-2138.27,-7369.81,0,1.02216e-13
8343.9,-18.203,-42,6.13608,-0.606766,-0.5,0.204536,-6.57128e+06,1.92846e+06,0,-427490,-1.47401e+06,0,-2137.45,-7370.05,0,1.02341e-13
8344,-18.6812,-42,4.47355,-0.622707,-0.5,0.149118,-6.57149e+06,1.92773e+06,0,-427327,-1.47406e+06,0,-2136.64,-7370.28,0,1.02221e-13
8344.1,-19.0079,-42,2.77473,-0.633597,-0.5,0.0924911,-6.57171e+06,1.92699e+06,0,-427164,-1.4741e+06,0,-2135.82,-7370.52,0,1.02039e-13
8344.2,-19.1805,-42,1.05342,-0.639349,-0.5,0.035114,-6.57192e+06,1.92625e+06,0,-427001,-1.47415e+06,0,-2135.01,-7370.76,0,1.0189e-13
8344.3,-19.1974,-42,-0.676439,-0.639915,-0.5,-0.022548,-6.57213e+06,1.92552e+06,0,-426838,-1.4742e+06,0,-2134.19,-7371,0,1.01713e-13
8344.4,-19.0587,-42,-2.40081,-0.635291,-0.5,-0.080027,-6.57235e+06,1.92478e+06,0,-426675,-1.47425e+06,0,-2133.37,-7371.24,0,1.01669e-13
8344.5,-18.7654,-42,-4.10571,-0.625515,-0.5,-0.136857,-6.57256e+06,1.92404e+06,0,-426512,-1.4743e+06,0,-2132.56,-7371.48,0,1.0196e-13
8344.6,-18.32,-42,-5.77731,-0.610665,-0.5,-0.192577,-6.57277e+06,1.9233e+06,0,-426349,-1.47434e+06,0,-2131.74,-7371.72,0,1.02175e-13
8344.7,-17.7259,-42,-7.40206,-0.590863,-0.5,-0.246735,-6.57299e+06,1.92257e+06,0,-426185,-1.47439e+06,0,-2130.93,-7371.96,0,1.0242e-13
8344.8,-16.9881,-42,-8.96677,-0.566269,-0.5,-0.298892,-6.5732e+06,1.92183e+06,0,-426022,-1.47444e+06,0,-2130.11,-7372.2,0,1.02291e-13
8344.9,-16.1125,-42,-10.4588,-0.537082,-0.5,-0.348625,-6.57341e+06,1.92109e+06,0,-425859,-1.47449e+06,0,-2129.3,-7372.43,0,1.02373e-13
8345,-15.1062,-42,-11.8659,-0.50354,-0.5,-0.395531,-6.57362e+06,1.92036e+06,0,-425696,-1.47453e+06,0,-2128.48,-7372.67,0,1.02332e-13
8345.1,-13.9774,-42,-13.1768,-0.465913,-0.5,-0.439228,-6.57384e+06,1.91962e+06,0,-425533,-1.47458e+06,0,-2127.66,-7372.91,0,1.02549e-13
8345.2,-12.7352,-42,-14.3809,-0.424508,-0.5,-0.479363,-6.57405e+06,1.91888e+06,0,-425370,-1.47463e+06,0,-2126.85,-7373.15,0,1.02494e-13
8345.3,-11.3898,-42,-15.4683,-0.37966,-0.5,-0.515611,-6.57426e+06,1.91814e+06,0,-425207,-1.47468e+06,0,-2126.03,-7373.39,0,1.02721e-13
8345.4,-9.95197,-42,-16.4303,-0.331732,-0.5,-0.547677,-6.57448e+06,1.91741e+06,0,-425043,-1.47472e+06,0,-2125.22,-7373.62,0,1.02584e-13
8345.5,-8.43344,-42,-17.259,-0.281115,-0.5,-0.575301,-6.57469e+06,1.91667e+06,0,-424880,-1.47477e+06,0,-2124.4,-7373.86,0,1.02459e-13
8345.6,-6.84651,-42,-17.9478,-0.228217,-0.5,-0.598259,-6.5749e+06,1.91593e+06,0,-424717,-1.47482e+06,0,-2123.58,-7374.1,0,1.02093e-13
8345.7,-5.20405,-42,-18.4909,-0.173468,-0.5,-0.616365,-6.57511e+06,1.91519e+06,0,-424554,-1.47487e+06,0,-2122.77,-7374.34,0,1.02268e-13
8345.8,-3.51939,-42,-18.8842,-0.117313,-0.5,-0.629472,-6.57533e+06,1.91446e+06,0,-424391,-1.47492e+06,0,-2121.95,-7374.58,0,1.02086e-13
8345.9,-1.80618,-42,-19.1242,-0.0602061,-0.5,-0.637474,-6.57554e+06,1.91372e+06,0,-424227,-1.47496e+06,0,-2121.14,-7374.81,0,1.02047e-13
8346,-0.0783267,-42,-19.2092,-0.00261089,-0.5,-0.640306,-6.57575e+06,1.91298e+06,0,-424064,-1.47501e+06,0,-2120.32,-7375.05,0,1.02005e-13
8346.1,1.65017,-42,-19.1383,0.0550055,-0.5,-0.637944,-6.57596e+06,1.91224e+06,0,-423901,-1.47506e+06,0,-2119.5,-7375.29,0,1.0206e-13
8346.2,3.36527,-42,-18.9123,0.112176,-0.5,-0.630409,-6.57617e+06,1.91151e+06,0,-423738,-1.47511e+06,0,-2118.69,-7375.53,0,1.02283e-13
8346.3,5.05309,-42,-18.5328,0.168436,-0.5,-0.617761,-6.57639e+06,1.91077e+06,0,-423574,-1.47515e+06,0,-2117.87,-7375.76,0,1.02069e-13
8346.4,6.69992,-42,-18.0031,0.223331,-0.5,-0.600102,-6.5766e+06,1.91003e+06,0,-423411,-1.4752e+06,0,-2117.06,-7376,0,1.01936e-13
8346.5,8.29242,-42,-17.3273,0.276414,-0.5,-0.577577,-6.57681e+06,1.90929e+06,0,-423248,-1.47525e+06,0,-2116.24,-7376.24,0,1.01683e-13
8346.6,9.81766,-42,-16.511,0.327255,-0.5,-0.550367,-6.57702e+06,1.90856e+06,0,-423085,-1.47529e+06,0,-2115.42,-7376.47,0,1.01484e-13
8346.7,11.2633,-42,-15.5608,0.375443,-0.5,-0.518694,-6.57723e+06,1.90782e+06,0,-422922,-1.47534e+06,0,-2114.61,-7376.71,0,1.01538e-13
8346.8,12.6175,-42,-14.4844,0.420585,-0.5,-0.482813,-6.57744e+06,1.90708e+06,0,-422758,-1.47539e+06,0,-2113.79,-7376.95,0,1.01647e-13
8346.9,13.8695,-42,-13.2905,0.462316,-0.5,-0.443017,-6.57766e+06,1.90634e+06,0,-422595,-1.47544e+06,0,-2112.98,-7377.18,0,1.01782e-13
8347,15.0089,-42,-11.9888,0.500298,-0.5,-0.399628,-6.57787e+06,1.90561e+06,0,-422432,-1.47548e+06,0,-2112.16,-7377.42,0,1.0176e-13
8347.1,16.0267,-42,-10.5899,0.534222,-0.5,-0.352998,-6.57808e+06,1.90487e+06,0,-422268,-1.47553e+06,0,-2111.34,-7377.66,0,1.0177e-13
8347.2,16.9144,-42,-9.10515,0.563814,-0.5,-0.303505,-6.57829e+06,1.90413e+06,0,-422105,-1.47558e+06,0,-2110.53,-7377.89,0,1.01672e-13
8347.3,17.665,-42,-7.54651,0.588832,-0.5,-0.25155,-6.5785e+06,1.90339e+06,0,-421942,-1.47563e+06,0,-2109.71,-7378.13,0,1.01652e-13
8347.4,18.2723,-42,-5.92666,0.609075,-0.5,-0.197555,-6.57871e+06,1.90266e+06,0,-421779,-1.47567e+06,0,-2108.89,-7378.37,0,1.0178e-13
8347.5,18.7314,-42,-4.25875,0.624379,-0.5,-0.141958,-6.57892e+06,1.90192e+06,0,-421615,-1.47572e+06,0,-2108.08,-7378.6,0,1.01675e-13
8347.6,19.0385,-42,-2.55629,0.634618,-0.5,-0.0852098,-6.57913e+06,1.90118e+06,0,-421452,-1.47577e+06,0,-2107.26,-7378.84,0,1.01632e-13
8347.7,19.1913,-42,-0.833109,0.639711,-0.5,-0.0277703,-6.57934e+06,1.90044e+06,0,-421289,-1.47581e+06,0,-2106.44,-7379.07,0,1.01528e-13
8347.8,19.1884,-42,0.896832,0.639615,-0.5,0.0298944,-6.57955e+06,1.8997e+06,0,-421125,-1.47586e+06,0,-2105.63,-7379.31,0,1.01337e-13
8347.9,19.0299,-42,2.6195,0.634331,-0.5,0.0873166,-6.57977e+06,1.89897e+06,0,-420962,-1.47591e+06,0,-2104.81,-7379.54,0,1.01249e-13
8348,18.7171,-42,4.32092,0.623904,-0.5,0.144031,-6.57998e+06,1.89823e+06,0,-420799,-1.47596e+06,0,-2103.99,-7379.78,0,1.01262e-13
8348.1,18.2525,-42,5.98729,0.608415,-0.5,0.199576,-6.58019e+06,1.89749e+06,0,-420635,-1.476e+06,0,-2103.18,-7380.02,0,1.01404e-13
